H0,H1,H2,alias,url,date
,. An Egyptian doctor who died from coronavirus was the 'backbone' of his family. Apr 11. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.938761
,". Americans report $12 million in COVID-19-related fraud losses: Officials. Apr 10. One doctor likens her emergency room to 'Chernobyl'. Lives Lost: At 97, World War II vet takes a final road. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,". Indonesia's Anak Krakatau volcano shoots ash, lava. 1h ago. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,". Doctor says COVID-19 crisis is 'not something you expect when' training to be one. Apr 11. How life has changed since coronavirus struck. Bureau of Prisons coronavirus response under fire: 'Reactive,' not 'proactive'. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,". What we know about coronavirus and pets, according to veterinarians. Apr 8. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,. Meet the woman trying to change the biking industry. Apr 11. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,". Filmmaker Obayashi, who portrayed war's horrors, dead at 82. 1h ago. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,. Happy National Pet Day from our extended family to yours. Apr 11. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,". 'GMA' Deals & Steals on problem solvers from small businesses. Apr 11. 'Downton Abbey' creator shifts gears with series 'Belgravia'. Review: In 'Tigertail,' an intergenerational immigrant tale. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,. Kelly Ripa shares Easter photo of her kids from 2003. Apr 10. How you can start regrowing vegetables. Joanna Gaines stages 'book tour' with her family due to cancellation amid coronavirus. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,. Review: Loretta Lynn recalls friendship with Patsy Cline. Apr 8. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,". Sandra Lee says her ex, Gov. Andrew Cuomo, is 'still my guy'. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,". 7 new details about 'Thor: Love and Thunder,' as revealed by Taika Waititi. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,. Families spread love during COVID-19 pandemic with window Easter egg hunts. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.939764
,. These nurses are 'leveling up' their moves to Ciara's hit dance challenge. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,". Bishop who preached at Harry, Meghan's wedding talks church and coronavirus pandemic. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,. Celebrate Easter virtually this year with these fun activities at home. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,. Hilary Duff cheers on stressed parents with relatable selfie with 1-year-old daughter. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,. You can now make Disney's famous Dole Whip at home. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,. Mom who gave birth with COVID-19 reunites with newborn daughter. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,. 'Toy Story' composer shares social-distancing song. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,". Kim Kardashian's hairstylist shows us how to give a men's haircut at home. Apr 10. 5 things to know about country music powerhouses Maddie & Tae. 'The View' co-hosts' top movies, TV shows and books to binge while social distancing. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,. Newborn on hospital’s 10th floor meets grandparents on the ground. Apr 10. Queen guitarist posts video of 'We Are the Champions' for 'front-line soldiers'. Coronavirus survivor details emotional departure after 2 weeks in the hospital. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,. Britney Spears shares the routine that helps her 'stay sane' during COVID-19. Apr 10. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,. Easter Sunday breakfast: Buttermilk is the secret to this French toast. Apr 11. Easter takeout meals from restaurants and recipes to make at home. Rocco DiSpirito shares versatile Italian baked eggs recipe. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.940767
,". Celebrating medical workers in New York, supermoon over Missouri, empty Dubai: The week in Pictures. Apr 10. See how field hospitals are being built around the globe as coronavirus spreads. Messages of hope, humor and guidance during coronavirus lockdown: Photos. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.941770
,". John Prine, Bill Withers and other notable people who died in 2020. Apr 8. PHOTOS: Coronavirus outbreak sparks global health emergency. Photos: Spring around the world. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:52.941770
,. Weinstein charged with another sex assault count. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.019919
,. Gun violence rises in Chicago amid coronavirus. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.019919
,. Strong tornadoes possible in South on Easter. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Infection may not guarantee immunity from COVID-19. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. China unveils list of animals that can be farmed. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,". Google, Apple making contact tracing COVID-19 app. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Help from ventilator stockpile inconsistent. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Map: Tracking the spread of coronavirus in the US. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,". New export rules block medical masks, gloves. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Weinstein charged with another sex assault count. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Gun violence rises in Chicago amid coronavirus. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Strong tornadoes possible in South on Easter. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Infection may not guarantee immunity from COVID-19. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. China unveils list of animals that can be farmed. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,". Google, Apple making contact tracing COVID-19 app. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Help from ventilator stockpile inconsistent. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.020923
,. Map: Tracking the spread of coronavirus in the US. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,". New export rules block medical masks, gloves. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. China unveils list of animals that can be farmed. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,". Google, Apple making contact tracing COVID-19 app. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. Help from ventilator stockpile inconsistent. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. Map: Tracking the spread of coronavirus in the US. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,". New export rules block medical masks, gloves. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. Immigrant detentions drop as COVID-19 spikes. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. Feds investigate veterans home amid COVID-19. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. Animal studies give hope to COVID-19 treatment. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. CDC to issue guidance for black communities. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. 3M sues over attempted $45 million price-gouging. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. What we know about air pollution and COVID-19. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. COVID-19 fraudster ordered to home confinement. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.021926
,. Calling Trump: When connections help get supplies. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,". Europe grapples with Easter sun, next steps. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. Border agent arrested on suspicion of sex crimes. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. Calling Trump: When connections help get supplies. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,". Europe grapples with Easter sun, next steps. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. Border agent arrested on suspicion of sex crimes. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. Border agent arrested on suspicion of sex crimes. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. White House points to hopeful signs as deaths rise. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. Spain reports drop in daily virus death count. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. Libertarians debate: How to respond to COVID-19?. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. Court lifts order blocking Texas abortion ban. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.106158
,. 3 rebels linked to Indonesia mine attack die. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,". Congo, weary from Ebola, must also battle virus. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,". Virus hurts China auto sales, down 48.4%. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,. Bomb kills 2 Pakistani soldiers near Afghan border. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,. Mercury-bound spacecraft buzzes Earth. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,. Leave doping ban in past amid virus: Russia. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,. Start of Ex-Baltimore mayor's prison term delayed. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,. New wave of locusts threatens millions in Africa. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,. Singapore stops Zoom as hackers strike. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.107161
,". Weinstein charged with another sex assault count. Gun violence rises in Chicago amid coronavirus. Strong tornadoes possible in South on Easter. Infection may not guarantee immunity from COVID-19. Calling Trump: When connections help get supplies. Europe grapples with Easter sun, next steps. Border agent arrested on suspicion of sex crimes. China unveils list of animals that can be farmed. Google, Apple making contact tracing COVID-19 app. Help from ventilator stockpile inconsistent. Map: Tracking the spread of coronavirus in the US. New export rules block medical masks, gloves. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.200416
,". Weinstein charged with another sex assault count. Gun violence rises in Chicago amid coronavirus. Strong tornadoes possible in South on Easter. Infection may not guarantee immunity from COVID-19. Calling Trump: When connections help get supplies. Europe grapples with Easter sun, next steps. Border agent arrested on suspicion of sex crimes. China unveils list of animals that can be farmed. Google, Apple making contact tracing COVID-19 app. Help from ventilator stockpile inconsistent. Map: Tracking the spread of coronavirus in the US. New export rules block medical masks, gloves. ",,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.200416
,. Play. ABCNews.com. 1:00. Artist paints depictions of the spreading novel coronavirus. Texas water tower lit up for essential workers. 2:42. Drone used as part of experimental disinfection operation. 0:47. Firefighters and police officers cheer Long Island's St. Francis Hospital in New York. 0:49. Adorable toddler crashes zoom party to play peek-a-boo . 0:57. ,,abcnews,https://abcnews.go.com/,2020-04-11 17:15:53.201422
